Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740039083.8500,-0.0158,-0.0128,0.0017,0.0207,0.4469,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.8600,-0.0159,-0.0001,0.0019,0.0019,0.0511,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.8700,-0.0159,0.0002,0.0019,0.0017,0.0525,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.8800,-0.0158,0.0426,0.0017,-0.0617,-1.3709,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.8901,-0.0155,0.0313,0.0013,-0.0444,-1.0533,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9003,-0.0151,0.0610,0.0007,-0.0887,-2.1190,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9100,-0.0145,0.0492,-0.0001,-0.0706,-1.8407,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9200,-0.0139,0.0863,-0.0010,-0.1261,-3.1972,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9300,-0.0132,0.0578,-0.0020,-0.0833,-2.4007,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9402,-0.0129,0.0451,-0.0024,-0.0643,-2.0442,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9500,-0.0121,0.0551,-0.0036,-0.0795,-2.5604,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9600,-0.0115,0.0918,-0.0045,-0.1349,-3.9299,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9704,-0.0109,0.0677,-0.0053,-0.0990,-3.2560,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9800,-0.0103,0.0449,-0.0063,-0.0656,-2.6656,5.6889,0.1280,12.8000,0.1280,0.0150
1740039083.9900,-0.0099,0.0226,-0.0068,-0.0329,-2.0197,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0001,-0.0099,-0.0133,-0.0069,0.0199,-0.8714,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0100,-0.0101,-0.0226,-0.0066,0.0330,-0.5493,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0200,-0.0104,-0.0715,-0.0060,0.1053,1.1277,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0301,-0.0112,-0.0696,-0.0049,0.1013,1.1936,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0400,-0.0120,-0.1258,-0.0037,0.1847,3.2156,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0500,-0.0133,-0.1103,-0.0019,0.1603,2.9389,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0600,-0.0145,-0.1762,-0.0001,0.2586,5.3807,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0700,-0.0160,-0.1269,0.0021,0.1842,4.0511,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0800,-0.0175,-0.2248,0.0043,0.3308,7.6377,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.0901,-0.0194,-0.1562,0.0070,0.2278,5.7643,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1000,-0.0212,-0.2566,0.0097,0.3790,9.5207,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1100,-0.0229,-0.1889,0.0123,0.2778,7.6676,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1201,-0.0251,-0.3140,0.0155,0.4668,12.3525,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1301,-0.0277,-0.2056,0.0193,0.3053,9.3533,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1400,-0.0295,-0.2914,0.0220,0.4357,12.6614,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1506,-0.0323,-0.2031,0.0262,0.3059,10.4486,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1601,-0.0341,-0.2575,0.0290,0.3903,12.7619,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1701,-0.0364,-0.1771,0.0324,0.2731,10.7159,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1800,-0.0379,-0.1814,0.0348,0.2838,11.3563,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.1900,-0.0394,-0.1062,0.0372,0.1755,9.3575,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2000,-0.0403,-0.0971,0.0387,0.1669,9.4436,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2100,-0.0407,-0.0589,0.0394,0.1123,8.3601,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2200,-0.0410,-0.0326,0.0402,0.0785,7.7890,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2300,-0.0411,0.0212,0.0406,0.0035,6.2475,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2401,-0.0407,0.0914,0.0403,-0.0969,4.0253,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2500,-0.0395,0.1290,0.0390,-0.1470,2.7768,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2600,-0.0379,0.2108,0.0371,-0.2636,-0.0238,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2704,-0.0359,0.2000,0.0346,-0.2414,0.1549,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2800,-0.0333,0.3533,0.0314,-0.4656,-5.2302,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.2901,-0.0298,0.3269,0.0268,-0.4202,-4.8559,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3000,-0.0263,0.4405,0.0223,-0.5857,-9.1439,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3101,-0.0241,0.4311,0.0193,-0.5691,-9.1990,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3200,-0.0191,0.5849,0.0127,-0.7955,-15.1668,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3300,-0.0135,0.4876,0.0052,-0.6457,-12.9213,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3401,-0.0098,0.5309,0.0003,-0.7090,-15.0357,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3500,-0.0029,0.5068,-0.0089,-0.6707,-15.5454,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3600,0.0020,0.5888,-0.0155,-0.7936,-19.2425,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3703,0.0074,0.4616,-0.0227,-0.6032,-16.0991,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3800,0.0110,0.4131,-0.0272,-0.5323,-15.2189,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.3901,0.0144,0.2789,-0.0315,-0.3340,-11.4760,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4000,0.0173,0.3840,-0.0351,-0.4954,-15.6237,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4101,0.0191,0.3154,-0.0373,-0.3946,-13.7278,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4200,0.0218,0.3603,-0.0407,-0.4659,-15.8564,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4300,0.0250,0.2554,-0.0447,-0.3137,-13.1271,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4400,0.0269,0.2739,-0.0471,-0.3461,-14.2328,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4500,0.0292,0.1811,-0.0500,-0.2132,-11.7775,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4600,0.0307,0.1528,-0.0516,-0.1776,-11.2960,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4700,0.0319,0.0746,-0.0529,-0.0677,-9.1112,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4800,0.0321,0.0420,-0.0531,-0.0227,-8.1750,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.4903,0.0322,-0.0129,-0.0529,0.0525,-6.5455,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5000,0.0315,-0.1505,-0.0514,0.2500,-2.0292,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5101,0.0307,-0.1539,-0.0502,0.2510,-1.8557,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5200,0.0285,-0.2951,-0.0467,0.4538,3.0812,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5300,0.0258,-0.2564,-0.0425,0.3879,2.1765,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5400,0.0227,-0.4073,-0.0380,0.6069,7.6470,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5500,0.0191,-0.3289,-0.0326,0.4825,5.6311,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5600,0.0153,-0.5128,-0.0270,0.7522,12.3932,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5701,0.0108,-0.3936,-0.0205,0.5678,9.2284,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5800,0.0063,-0.5927,-0.0141,0.8622,16.6793,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.5900,0.0013,-0.4375,-0.0068,0.6254,12.4870,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6000,-0.0035,-0.6168,0.0000,0.8920,19.4005,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6100,-0.0082,-0.4574,0.0068,0.6510,15.0621,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6200,-0.0127,-0.5519,0.0132,0.7924,19.1494,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6300,-0.0178,-0.4291,0.0205,0.6083,16.1544,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6400,-0.0219,-0.4836,0.0262,0.6918,18.8861,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6500,-0.0258,-0.3178,0.0318,0.4456,14.2823,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6600,-0.0291,-0.4169,0.0364,0.5977,18.3814,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6701,-0.0324,-0.2584,0.0411,0.3642,13.9463,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6800,-0.0343,-0.3228,0.0438,0.4645,16.6101,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.6900,-0.0370,-0.2131,0.0478,0.3054,13.7316,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7000,-0.0388,-0.1882,0.0503,0.2745,13.4876,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7101,-0.0397,-0.1503,0.0516,0.2211,12.5250,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7201,-0.0408,-0.0731,0.0533,0.1141,10.4876,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7300,-0.0411,0.0092,0.0539,-0.0008,8.1165,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7401,-0.0408,0.0526,0.0536,-0.0595,6.8336,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7501,-0.0398,0.1098,0.0524,-0.1355,5.0639,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7601,-0.0387,0.1831,0.0510,-0.2389,2.6247,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7701,-0.0367,0.2067,0.0484,-0.2662,1.7051,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7801,-0.0343,0.3017,0.0453,-0.4009,-1.6621,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.7900,-0.0313,0.2945,0.0413,-0.3824,-1.7832,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8000,-0.0281,0.4064,0.0371,-0.5432,-5.9043,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8101,-0.0240,0.3721,0.0318,-0.4851,-5.3444,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8200,-0.0202,0.4747,0.0267,-0.6332,-9.3243,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8300,-0.0156,0.4156,0.0206,-0.5391,-8.0882,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8400,-0.0113,0.5211,0.0151,-0.6932,-12.2849,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8500,-0.0068,0.4032,0.0092,-0.5125,-9.1237,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8601,-0.0027,0.4972,0.0040,-0.6511,-12.9398,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8700,0.0020,0.4145,-0.0021,-0.5249,-11.0251,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8800,0.0064,0.5390,-0.0076,-0.7109,-15.9672,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.8900,0.0109,0.3928,-0.0135,-0.4911,-11.9643,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9000,0.0149,0.4723,-0.0185,-0.6113,-15.3781,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9100,0.0179,0.3749,-0.0222,-0.4660,-12.7123,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9200,0.0212,0.4540,-0.0264,-0.5866,-16.0274,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9300,0.0250,0.3118,-0.0311,-0.3761,-12.0808,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9401,0.0282,0.3925,-0.0350,-0.5009,-15.4554,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9502,0.0314,0.2579,-0.0389,-0.3031,-11.6880,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9600,0.0336,0.2974,-0.0416,-0.3669,-13.5348,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9702,0.0367,0.2237,-0.0454,-0.2622,-11.8275,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9800,0.0382,0.2463,-0.0472,-0.3003,-12.9732,5.6889,0.1280,12.8000,0.1280,0.0150
1740039084.9901,0.0401,0.1717,-0.0495,-0.1941,-11.0132,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0000,0.0416,0.1565,-0.0510,-0.1782,-10.9516,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0100,0.0428,0.0824,-0.0523,-0.0743,-8.9061,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0201,0.0434,0.0423,-0.0527,-0.0226,-7.8861,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0300,0.0434,-0.0179,-0.0524,0.0599,-6.0904,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0401,0.0431,-0.0426,-0.0517,0.0897,-5.3823,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0500,0.0425,-0.0776,-0.0506,0.1343,-4.2952,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0600,0.0416,-0.1098,-0.0490,0.1749,-3.2337,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0700,0.0404,-0.1294,-0.0471,0.1966,-2.5405,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0801,0.0397,-0.1360,-0.0461,0.2027,-2.2898,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.0901,0.0372,-0.1789,-0.0425,0.2562,-0.6618,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1000,0.0352,-0.2404,-0.0397,0.3415,1.5837,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1100,0.0328,-0.2303,-0.0363,0.3198,1.5477,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1200,0.0303,-0.3114,-0.0329,0.4353,4.5654,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1300,0.0273,-0.2839,-0.0286,0.3882,4.1013,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1401,0.0243,-0.3612,-0.0246,0.4991,7.1118,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1501,0.0208,-0.3158,-0.0198,0.4261,6.1622,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1601,0.0173,-0.4475,-0.0151,0.6198,11.1257,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1700,0.0138,-0.3519,-0.0103,0.4731,8.5656,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1801,0.0110,-0.4020,-0.0066,0.5462,10.7127,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.1903,0.0053,-0.4403,0.0013,0.6009,13.0770,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2001,0.0009,-0.5287,0.0073,0.7323,16.8700,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2100,-0.0039,-0.4188,0.0140,0.5668,14.1972,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2200,-0.0083,-0.5517,0.0200,0.7670,19.5348,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2300,-0.0129,-0.3777,0.0262,0.5073,14.7211,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2400,-0.0168,-0.4912,0.0315,0.6802,19.3677,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2500,-0.0208,-0.3217,0.0369,0.4292,14.6423,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2600,-0.0241,-0.4251,0.0414,0.5888,18.8886,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2700,-0.0275,-0.2627,0.0459,0.3501,14.3267,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2801,-0.0301,-0.3463,0.0496,0.4815,17.8316,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.2900,-0.0326,-0.2106,0.0529,0.2837,14.0012,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3000,-0.0345,-0.2508,0.0555,0.3512,15.9504,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3101,-0.0364,-0.1645,0.0582,0.2285,13.7051,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3222,-0.0376,-0.1112,0.0598,0.1568,12.4211,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3300,-0.0388,-0.0899,0.0616,0.1332,12.2470,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3400,-0.0393,-0.0486,0.0624,0.0802,11.2856,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3500,-0.0394,0.0295,0.0626,-0.0285,8.9824,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3600,-0.0388,0.0953,0.0619,-0.1187,6.9621,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3700,-0.0379,0.1330,0.0607,-0.1677,5.7747,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3801,-0.0366,0.1931,0.0591,-0.2502,3.7794,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.3900,-0.0345,0.2227,0.0564,-0.2852,2.6798,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4000,-0.0318,0.3436,0.0530,-0.4573,-1.5531,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4100,-0.0283,0.3395,0.0483,-0.4423,-1.8303,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4200,-0.0246,0.4591,0.0435,-0.6134,-6.2593,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4301,-0.0201,0.4218,0.0375,-0.5497,-5.6675,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4401,-0.0148,0.6557,0.0305,-0.8930,-14.2421,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4500,-0.0096,0.5298,0.0235,-0.6984,-10.9235,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4601,-0.0033,0.7549,0.0151,-1.0304,-19.4768,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4700,0.0033,0.5712,0.0064,-0.7504,-14.5301,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4833,0.0060,0.5627,0.0028,-0.7363,-14.7274,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.4900,0.0151,0.7511,-0.0095,-1.0160,-22.7370,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5000,0.0228,0.9478,-0.0200,-1.3100,-30.8227,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5100,0.0301,0.6967,-0.0299,-0.9335,-23.9522,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5200,0.0372,0.8731,-0.0395,-1.2002,-31.3110,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5300,0.0444,0.5952,-0.0492,-0.7870,-23.6325,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5400,0.0505,0.7506,-0.0573,-1.0253,-30.1687,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5500,0.0566,0.4880,-0.0654,-0.6382,-22.8601,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5600,0.0614,0.5746,-0.0717,-0.7760,-26.9252,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5700,0.0658,0.3454,-0.0776,-0.4421,-20.4946,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5800,0.0691,0.3834,-0.0818,-0.5093,-22.6988,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.5900,0.0719,0.1957,-0.0854,-0.2397,-17.3680,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6000,0.0735,0.1909,-0.0874,-0.2446,-17.8878,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6101,0.0746,0.0628,-0.0887,-0.0643,-14.1922,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6201,0.0747,-0.0107,-0.0886,0.0352,-12.0775,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6300,0.0740,-0.1036,-0.0875,0.1596,-9.2941,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6400,0.0724,-0.2290,-0.0852,0.3337,-5.2092,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6501,0.0717,-0.2371,-0.0842,0.3417,-4.9173,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6601,0.0669,-0.4660,-0.0774,0.6632,3.0224,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6700,0.0625,-0.4194,-0.0712,0.5805,1.9944,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6800,0.0583,-0.5945,-0.0653,0.8320,8.3402,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.6901,0.0524,-0.5471,-0.0571,0.7495,7.6257,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7000,0.0466,-0.7177,-0.0493,0.9950,14.1456,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7101,0.0397,-0.6302,-0.0397,0.8543,12.3652,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7201,0.0331,-0.8467,-0.0307,1.1713,20.6580,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7301,0.0245,-0.8891,-0.0189,1.2279,23.6193,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7400,0.0157,-1.0550,-0.0067,1.4713,30.7839,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7501,0.0076,-0.9079,0.0045,1.2470,27.4478,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7601,-0.0015,-1.0704,0.0170,1.4885,34.6518,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7700,-0.0105,-0.7569,0.0293,1.0177,26.0404,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7800,-0.0182,-0.9463,0.0398,1.3036,33.9597,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.7901,-0.0260,-0.6448,0.0503,0.8548,25.6150,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8000,-0.0324,-0.7669,0.0589,1.0433,31.1131,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8101,-0.0386,-0.4963,0.0671,0.6445,23.5658,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8200,-0.0429,-0.5714,0.0727,0.7645,27.1298,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8300,-0.0474,-0.3409,0.0785,0.4287,20.6401,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8401,-0.0504,-0.3630,0.0823,0.4725,22.2706,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8500,-0.0530,-0.1795,0.0856,0.2093,17.0334,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8601,-0.0545,-0.1621,0.0872,0.1953,17.0820,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8700,-0.0554,-0.0275,0.0881,0.0067,13.1548,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8801,-0.0553,0.0284,0.0877,-0.0638,11.6452,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.8900,-0.0546,0.1047,0.0866,-0.1660,9.3287,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9000,-0.0531,0.2145,0.0843,-0.3171,5.7562,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9100,-0.0506,0.2574,0.0807,-0.3680,4.2237,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9203,-0.0498,0.2640,0.0796,-0.3741,3.9579,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9300,-0.0450,0.3504,0.0728,-0.4844,0.6750,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9400,-0.0408,0.5575,0.0670,-0.7825,-6.6858,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9500,-0.0371,0.5022,0.0619,-0.6916,-5.3574,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9601,-0.0315,0.7087,0.0541,-0.9901,-13.0252,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9701,-0.0257,0.5884,0.0462,-0.8007,-9.9308,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9831,-0.0202,0.7410,0.0386,-1.0216,-15.8821,5.6889,0.1280,12.8000,0.1280,0.0150
1740039085.9900,-0.0133,0.7056,0.0291,-0.9611,-15.8845,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0000,-0.0059,0.8934,0.0191,-1.2363,-23.4313,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0100,0.0018,0.6730,0.0086,-0.9002,-17.4937,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0200,0.0088,0.8224,-0.0007,-1.1210,-23.7391,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0300,0.0158,0.6034,-0.0101,-0.7902,-17.7808,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0400,0.0221,0.7770,-0.0184,-1.0503,-24.7806,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0500,0.0286,0.5528,-0.0271,-0.7145,-18.6258,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0600,0.0343,0.6961,-0.0345,-0.9318,-24.5652,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0700,0.0401,0.4779,-0.0420,-0.6077,-18.5289,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0832,0.0449,0.5761,-0.0481,-0.7596,-22.8502,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.0900,0.0503,0.6940,-0.0554,-0.9403,-27.9827,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.1000,0.0567,0.6863,-0.0641,-0.9348,-29.2087,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.1100,0.0622,0.4342,-0.0714,-0.5650,-22.1740,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.1200,0.0660,0.3998,-0.0763,-0.5227,-22.0598,5.6889,0.1280,12.8000,0.1280,0.0150
1740039086.1300,0.0690,0.2160,-0.0801,-0.2580,-16.8517,5.6889,0.1280,12.8000,0.1280,0.0150
